term1,term2,count
global warming,flooded cars,0
global warming,flood classification,0
global warming,flood crest,0
global warming,flood depth,0
global warming,flood elevation,0
global warming,flood elevation study,0
global warming,flood hazard level,0
global warming,flood insurance rate map,0
global warming,flood insurance study,0
global warming,flood mitigation assistance,0
global warming,flood of record,0
global warming,floodplain,0
global warming,floodplain fill,0
global warming,flood-proofing,0
global warming,flood stage,0
global warming,floodway,0
global warming,atmospheric moisture,0
global warming,climate change,0
global warming,crest,0
global warming,downpours,0
global warming,extreme rainfall,0
global warming,global warming,0
global warming,intense rainfall,0
global warming,precipitation,0
global warming,moisture,0
global warming,natural disaster,0
global warming,noaa,0
global warming,rain,0
global warming,rainfall,0
global warming,river,0
global warming,sea levels,0
global warming,special flood hazard area,0
global warming,storm,0
global warming,storm intensity,0
global warming,swamped,0
global warming,thunder storm,0
global warming,torrential rain,0
global warming,weather,0
global warming,wet,0
global warming,wetter,0
intense rainfall,alarm,0
intense rainfall,action plan,0
intense rainfall,active resources,0
intense rainfall,effect,0
intense rainfall,affected area,0
intense rainfall,agency,0
intense rainfall,agency dispatch,0
intense rainfall,agency executive,0
intense rainfall,agency administrator,0
intense rainfall,after action report,0
intense rainfall,after action review,0
intense rainfall,alert level,0
intense rainfall,allocated resources,0
intense rainfall,assigned resources,0
intense rainfall,available resources,0
intense rainfall,contingency plan,0
intense rainfall,death,0
intense rainfall,devastation,0
intense rainfall,devastating,0
intense rainfall,died,0
intense rainfall,disaster,0
intense rainfall,disasters,0
intense rainfall,extreme,0
intense rainfall,hazard,0
intense rainfall,killed,0
intense rainfall,base flood,0
intense rainfall,base flood elevation,0
intense rainfall,flash flood,0
intense rainfall,flooded homes,0
intense rainfall,flooded cars,0
intense rainfall,flood classification,0
intense rainfall,flood crest,0
intense rainfall,flood depth,0
intense rainfall,flood elevation,0
intense rainfall,flood elevation study,0
intense rainfall,flood hazard level,0
intense rainfall,flood insurance rate map,0
intense rainfall,flood insurance study,0
intense rainfall,flood mitigation assistance,0
intense rainfall,flood of record,0
intense rainfall,floodplain,0
intense rainfall,floodplain fill,0
intense rainfall,flood-proofing,0
intense rainfall,flood stage,0
intense rainfall,floodway,0
intense rainfall,atmospheric moisture,0
intense rainfall,climate change,0
intense rainfall,crest,0
intense rainfall,downpours,0
intense rainfall,extreme rainfall,0
intense rainfall,global warming,0
intense rainfall,intense rainfall,0
intense rainfall,precipitation,0
intense rainfall,moisture,0
intense rainfall,natural disaster,0
intense rainfall,noaa,0
intense rainfall,rain,0
intense rainfall,rainfall,0
intense rainfall,river,0
intense rainfall,sea levels,0
intense rainfall,special flood hazard area,0
intense rainfall,storm,0
intense rainfall,storm intensity,0
intense rainfall,swamped,0
intense rainfall,thunder storm,0
intense rainfall,torrential rain,0
intense rainfall,weather,0
intense rainfall,wet,0
intense rainfall,wetter,0
precipitation,alarm,0
precipitation,action plan,0
precipitation,active resources,0
precipitation,effect,0
precipitation,affected area,0
precipitation,agency,0
precipitation,agency dispatch,0
precipitation,agency executive,0
precipitation,agency administrator,0
precipitation,after action report,0
precipitation,after action review,0
precipitation,alert level,0
precipitation,allocated resources,0
precipitation,assigned resources,0
precipitation,available resources,0
precipitation,contingency plan,0
precipitation,death,0
precipitation,devastation,0
precipitation,devastating,0
precipitation,died,0
precipitation,disaster,0
precipitation,disasters,0
precipitation,extreme,0
precipitation,hazard,0
precipitation,killed,0
precipitation,base flood,0
precipitation,base flood elevation,0
precipitation,flash flood,0
precipitation,flooded homes,0
precipitation,flooded cars,0
precipitation,flood classification,0
precipitation,flood crest,0
precipitation,flood depth,0
precipitation,flood elevation,0
precipitation,flood elevation study,0
precipitation,flood hazard level,0
precipitation,flood insurance rate map,0
precipitation,flood insurance study,0
precipitation,flood mitigation assistance,0
precipitation,flood of record,0
precipitation,floodplain,0
precipitation,floodplain fill,0
precipitation,flood-proofing,0
precipitation,flood stage,0
precipitation,floodway,0
precipitation,atmospheric moisture,0
precipitation,climate change,0
precipitation,crest,0
precipitation,downpours,0
precipitation,extreme rainfall,0
precipitation,global warming,0
precipitation,intense rainfall,0
precipitation,precipitation,0
precipitation,moisture,0
precipitation,natural disaster,0
precipitation,noaa,0
precipitation,rain,0
precipitation,rainfall,0
precipitation,river,0
precipitation,sea levels,0
precipitation,special flood hazard area,0
precipitation,storm,0
precipitation,storm intensity,0
precipitation,swamped,0
precipitation,thunder storm,0
precipitation,torrential rain,0
precipitation,weather,0
precipitation,wet,0
precipitation,wetter,0
moisture,alarm,0
moisture,action plan,0
moisture,active resources,0
moisture,effect,0
moisture,affected area,0
moisture,agency,0
moisture,agency dispatch,0
moisture,agency executive,0
moisture,agency administrator,0
moisture,after action report,0
moisture,after action review,0
moisture,alert level,0
moisture,allocated resources,0
moisture,assigned resources,0
moisture,available resources,0
moisture,contingency plan,0
moisture,death,0
moisture,devastation,0
moisture,devastating,0
moisture,died,0
moisture,disaster,0
moisture,disasters,0
moisture,extreme,0
moisture,hazard,0
moisture,killed,0
moisture,base flood,0
moisture,base flood elevation,0
moisture,flash flood,0
moisture,flooded homes,0
moisture,flooded cars,0
moisture,flood classification,0
moisture,flood crest,0
moisture,flood depth,0
moisture,flood elevation,0
moisture,flood elevation study,0
moisture,flood hazard level,0
moisture,flood insurance rate map,0
moisture,flood insurance study,0
moisture,flood mitigation assistance,0
moisture,flood of record,0
moisture,floodplain,0
moisture,floodplain fill,0
moisture,flood-proofing,0
moisture,flood stage,0
moisture,floodway,0
moisture,atmospheric moisture,0
moisture,climate change,0
moisture,crest,0
moisture,downpours,0
moisture,extreme rainfall,0
moisture,global warming,0
moisture,intense rainfall,0
moisture,precipitation,0
moisture,moisture,0
moisture,natural disaster,0
moisture,noaa,0
moisture,rain,0
moisture,rainfall,0
moisture,river,0
moisture,sea levels,0
moisture,special flood hazard area,0
moisture,storm,0
moisture,storm intensity,0
moisture,swamped,0
moisture,thunder storm,0
moisture,torrential rain,0
moisture,weather,0
moisture,wet,0
moisture,wetter,0
natural disaster,alarm,0
natural disaster,action plan,0
natural disaster,active resources,0
natural disaster,effect,0
natural disaster,affected area,0
natural disaster,agency,0
natural disaster,agency dispatch,0
natural disaster,agency executive,0
natural disaster,agency administrator,0
natural disaster,after action report,0
natural disaster,after action review,0
natural disaster,alert level,0
natural disaster,allocated resources,0
natural disaster,assigned resources,0
natural disaster,available resources,0
natural disaster,contingency plan,0
natural disaster,death,0
natural disaster,devastation,0
natural disaster,devastating,0
natural disaster,died,0
natural disaster,disaster,0
natural disaster,disasters,0
natural disaster,extreme,0
natural disaster,hazard,0
natural disaster,killed,0
natural disaster,base flood,0
natural disaster,base flood elevation,0
natural disaster,flash flood,0
natural disaster,flooded homes,0
natural disaster,flooded cars,0
natural disaster,flood classification,0
natural disaster,flood crest,0
natural disaster,flood depth,0
natural disaster,flood elevation,0
natural disaster,flood elevation study,0
natural disaster,flood hazard level,0
natural disaster,flood insurance rate map,0
natural disaster,flood insurance study,0
natural disaster,flood mitigation assistance,0
natural disaster,flood of record,0
natural disaster,floodplain,0
natural disaster,floodplain fill,0
natural disaster,flood-proofing,0
natural disaster,flood stage,0
natural disaster,floodway,0
natural disaster,atmospheric moisture,0
natural disaster,climate change,0
natural disaster,crest,0
natural disaster,downpours,0
natural disaster,extreme rainfall,0
natural disaster,global warming,0
natural disaster,intense rainfall,0
natural disaster,precipitation,0
natural disaster,moisture,0
natural disaster,natural disaster,0
natural disaster,noaa,0
natural disaster,rain,0
natural disaster,rainfall,0
natural disaster,river,0
natural disaster,sea levels,0
natural disaster,special flood hazard area,0
natural disaster,storm,0
natural disaster,storm intensity,0
natural disaster,swamped,0
natural disaster,thunder storm,0
natural disaster,torrential rain,0
natural disaster,weather,0
natural disaster,wet,0
natural disaster,wetter,0
noaa,alarm,0
noaa,action plan,0
noaa,active resources,0
noaa,effect,0
noaa,affected area,0
noaa,agency,0
noaa,agency dispatch,0
noaa,agency executive,0
noaa,agency administrator,0
noaa,after action report,0
noaa,after action review,0
noaa,alert level,0
noaa,allocated resources,0
noaa,assigned resources,0
noaa,available resources,0
noaa,contingency plan,0
noaa,death,0
noaa,devastation,0
noaa,devastating,0
noaa,died,0
noaa,disaster,0
noaa,disasters,0
noaa,extreme,0
noaa,hazard,0
noaa,killed,0
noaa,base flood,0
noaa,base flood elevation,0
noaa,flash flood,0
noaa,flooded homes,0
noaa,flooded cars,0
noaa,flood classification,0
noaa,flood crest,0
noaa,flood depth,0
noaa,flood elevation,0
noaa,flood elevation study,0
noaa,flood hazard level,0
noaa,flood insurance rate map,0
noaa,flood insurance study,0
noaa,flood mitigation assistance,0
noaa,flood of record,0
noaa,floodplain,0
noaa,floodplain fill,0
noaa,flood-proofing,0
noaa,flood stage,0
noaa,floodway,0
noaa,atmospheric moisture,0
noaa,climate change,0
noaa,crest,0
noaa,downpours,0
noaa,extreme rainfall,0
noaa,global warming,0
noaa,intense rainfall,0
noaa,precipitation,0
noaa,moisture,0
noaa,natural disaster,0
noaa,noaa,0
noaa,rain,0
noaa,rainfall,0
noaa,river,0
noaa,sea levels,0
noaa,special flood hazard area,0
noaa,storm,0
noaa,storm intensity,0
noaa,swamped,0
noaa,thunder storm,0
noaa,torrential rain,0
noaa,weather,0
noaa,wet,0
noaa,wetter,0
rain,alarm,0
rain,action plan,0
rain,active resources,0
rain,effect,1
rain,affected area,0
rain,agency,2
rain,agency dispatch,0
rain,agency executive,0
rain,agency administrator,0
rain,after action report,0
rain,after action review,0
rain,alert level,0
rain,allocated resources,0
rain,assigned resources,0
rain,available resources,0
rain,contingency plan,0
rain,death,0
rain,devastation,0
rain,devastating,0
rain,died,3
rain,disaster,0
rain,disasters,1
rain,extreme,0
rain,hazard,0
rain,killed,0
rain,base flood,0
rain,base flood elevation,0
rain,flash flood,0
rain,flooded homes,0
rain,flooded cars,0
rain,flood classification,0
rain,flood crest,0
rain,flood depth,0
rain,flood elevation,0
rain,flood elevation study,0
rain,flood hazard level,0
rain,flood insurance rate map,0
rain,flood insurance study,0
rain,flood mitigation assistance,0
rain,flood of record,0
rain,floodplain,0
rain,floodplain fill,0
rain,flood-proofing,0
rain,flood stage,0
rain,floodway,0
rain,atmospheric moisture,0
rain,climate change,0
rain,crest,0
rain,downpours,1
rain,extreme rainfall,0
rain,global warming,0
rain,intense rainfall,0
rain,precipitation,0
rain,moisture,0
rain,natural disaster,0
rain,noaa,0
rain,rain,0
rain,rainfall,4
rain,river,5
rain,sea levels,0
rain,special flood hazard area,0
rain,storm,4
rain,storm intensity,0
rain,swamped,0
rain,thunder storm,0
rain,torrential rain,0
rain,weather,4
rain,wet,3
rain,wetter,0
rainfall,alarm,0
rainfall,action plan,0
rainfall,active resources,0
rainfall,effect,1
rainfall,affected area,0
rainfall,agency,1
rainfall,agency dispatch,0
rainfall,agency executive,0
rainfall,agency administrator,0
rainfall,after action report,0
rainfall,after action review,0
rainfall,alert level,0
rainfall,allocated resources,0
rainfall,assigned resources,0
rainfall,available resources,0
rainfall,contingency plan,0
rainfall,death,0
rainfall,devastation,0
rainfall,devastating,1
rainfall,died,1
rainfall,disaster,0
rainfall,disasters,0
rainfall,extreme,1
rainfall,hazard,0
rainfall,killed,0
rainfall,base flood,0
rainfall,base flood elevation,0
rainfall,flash flood,0
rainfall,flooded homes,0
rainfall,flooded cars,0
rainfall,flood classification,0
rainfall,flood crest,0
rainfall,flood depth,0
rainfall,flood elevation,0
rainfall,flood elevation study,0
rainfall,flood hazard level,0
rainfall,flood insurance rate map,0
rainfall,flood insurance study,0
rainfall,flood mitigation assistance,0
rainfall,flood of record,0
rainfall,floodplain,0
rainfall,floodplain fill,0
rainfall,flood-proofing,0
rainfall,flood stage,0
rainfall,floodway,0
rainfall,atmospheric moisture,0
rainfall,climate change,0
rainfall,crest,0
rainfall,downpours,0
rainfall,extreme rainfall,0
rainfall,global warming,0
rainfall,intense rainfall,0
rainfall,precipitation,0
rainfall,moisture,0
rainfall,natural disaster,0
rainfall,noaa,0
rainfall,rain,4
rainfall,rainfall,0
rainfall,river,3
rainfall,sea levels,0
rainfall,special flood hazard area,0
rainfall,storm,3
rainfall,storm intensity,0
rainfall,swamped,0
rainfall,thunder storm,0
rainfall,torrential rain,0
rainfall,weather,3
rainfall,wet,2
rainfall,wetter,0
river,alarm,0
river,action plan,0
river,active resources,0
river,effect,1
river,affected area,0
river,agency,2
river,agency dispatch,0
river,agency executive,0
river,agency administrator,0
river,after action report,0
river,after action review,0
river,alert level,0
river,allocated resources,0
river,assigned resources,0
river,available resources,0
river,contingency plan,0
river,death,1
river,devastation,1
river,devastating,0
river,died,2
river,disaster,1
river,disasters,1
river,extreme,0
river,hazard,0
river,killed,0
river,base flood,0
river,base flood elevation,0
river,flash flood,0
river,flooded homes,0
river,flooded cars,0
river,flood classification,0
river,flood crest,0
river,flood depth,0
river,flood elevation,0
river,flood elevation study,0
river,flood hazard level,0
river,flood insurance rate map,0
river,flood insurance study,0
river,flood mitigation assistance,0
river,flood of record,0
river,floodplain,0
river,floodplain fill,0
river,flood-proofing,0
river,flood stage,0
river,floodway,0
river,atmospheric moisture,0
river,climate change,0
river,crest,0
river,downpours,1
river,extreme rainfall,0
river,global warming,0
river,intense rainfall,0
river,precipitation,0
river,moisture,0
river,natural disaster,0
river,noaa,0
river,rain,5
river,rainfall,3
river,river,0
river,sea levels,0
river,special flood hazard area,0
river,storm,5
river,storm intensity,0
river,swamped,0
river,thunder storm,0
river,torrential rain,0
river,weather,2
river,wet,2
river,wetter,0
sea levels,alarm,0
sea levels,action plan,0
sea levels,active resources,0
sea levels,effect,0
sea levels,affected area,0
sea levels,agency,0
sea levels,agency dispatch,0
sea levels,agency executive,0
sea levels,agency administrator,0
sea levels,after action report,0
sea levels,after action review,0
sea levels,alert level,0
sea levels,allocated resources,0
sea levels,assigned resources,0
sea levels,available resources,0
sea levels,contingency plan,0
sea levels,death,0
sea levels,devastation,0
sea levels,devastating,0
sea levels,died,0
sea levels,disaster,0
sea levels,disasters,0
sea levels,extreme,0
sea levels,hazard,0
sea levels,killed,0
sea levels,base flood,0
sea levels,base flood elevation,0
sea levels,flash flood,0
sea levels,flooded homes,0
sea levels,flooded cars,0
sea levels,flood classification,0
sea levels,flood crest,0
sea levels,flood depth,0
sea levels,flood elevation,0
sea levels,flood elevation study,0
sea levels,flood hazard level,0
sea levels,flood insurance rate map,0
sea levels,flood insurance study,0
sea levels,flood mitigation assistance,0
sea levels,flood of record,0
sea levels,floodplain,0
sea levels,floodplain fill,0
sea levels,flood-proofing,0
sea levels,flood stage,0
sea levels,floodway,0
sea levels,atmospheric moisture,0
sea levels,climate change,0
sea levels,crest,0
sea levels,downpours,0
sea levels,extreme rainfall,0
sea levels,global warming,0
sea levels,intense rainfall,0
sea levels,precipitation,0
sea levels,moisture,0
sea levels,natural disaster,0
sea levels,noaa,0
sea levels,rain,0
sea levels,rainfall,0
sea levels,river,0
sea levels,sea levels,0
sea levels,special flood hazard area,0
sea levels,storm,0
sea levels,storm intensity,0
sea levels,swamped,0
sea levels,thunder storm,0
sea levels,torrential rain,0
sea levels,weather,0
sea levels,wet,0
sea levels,wetter,0
special flood hazard area,alarm,0
special flood hazard area,action plan,0
special flood hazard area,active resources,0
special flood hazard area,effect,0
special flood hazard area,affected area,0
special flood hazard area,agency,0
special flood hazard area,agency dispatch,0
special flood hazard area,agency executive,0
special flood hazard area,agency administrator,0
special flood hazard area,after action report,0
special flood hazard area,after action review,0
special flood hazard area,alert level,0
special flood hazard area,allocated resources,0
special flood hazard area,assigned resources,0
special flood hazard area,available resources,0
special flood hazard area,contingency plan,0
special flood hazard area,death,0
special flood hazard area,devastation,0
special flood hazard area,devastating,0
special flood hazard area,died,0
special flood hazard area,disaster,0
special flood hazard area,disasters,0
special flood hazard area,extreme,0
special flood hazard area,hazard,0
special flood hazard area,killed,0
special flood hazard area,base flood,0
special flood hazard area,base flood elevation,0
special flood hazard area,flash flood,0
special flood hazard area,flooded homes,0
special flood hazard area,flooded cars,0
special flood hazard area,flood classification,0
special flood hazard area,flood crest,0
special flood hazard area,flood depth,0
special flood hazard area,flood elevation,0
special flood hazard area,flood elevation study,0
special flood hazard area,flood hazard level,0
special flood hazard area,flood insurance rate map,0
special flood hazard area,flood insurance study,0
special flood hazard area,flood mitigation assistance,0
special flood hazard area,flood of record,0
special flood hazard area,floodplain,0
special flood hazard area,floodplain fill,0
special flood hazard area,flood-proofing,0
special flood hazard area,flood stage,0
special flood hazard area,floodway,0
special flood hazard area,atmospheric moisture,0
special flood hazard area,climate change,0
special flood hazard area,crest,0
special flood hazard area,downpours,0
special flood hazard area,extreme rainfall,0
special flood hazard area,global warming,0
special flood hazard area,intense rainfall,0
special flood hazard area,precipitation,0
special flood hazard area,moisture,0
special flood hazard area,natural disaster,0
special flood hazard area,noaa,0
special flood hazard area,rain,0
special flood hazard area,rainfall,0
special flood hazard area,river,0
special flood hazard area,sea levels,0
special flood hazard area,special flood hazard area,0
special flood hazard area,storm,0
special flood hazard area,storm intensity,0
special flood hazard area,swamped,0
special flood hazard area,thunder storm,0
special flood hazard area,torrential rain,0
special flood hazard area,weather,0
special flood hazard area,wet,0
special flood hazard area,wetter,0
storm,alarm,0
storm,action plan,0
storm,active resources,0
storm,effect,0
storm,affected area,0
storm,agency,3
storm,agency dispatch,0
storm,agency executive,0
storm,agency administrator,0
storm,after action report,0
storm,after action review,0
storm,alert level,0
storm,allocated resources,0
storm,assigned resources,0
storm,available resources,0
storm,contingency plan,0
storm,death,0
storm,devastation,2
storm,devastating,3
storm,died,2
storm,disaster,3
storm,disasters,2
storm,extreme,3
storm,hazard,0
storm,killed,1
storm,base flood,0
storm,base flood elevation,0
storm,flash flood,0
storm,flooded homes,0
storm,flooded cars,0
storm,flood classification,0
storm,flood crest,0
storm,flood depth,0
storm,flood elevation,0
storm,flood elevation study,0
storm,flood hazard level,0
storm,flood insurance rate map,0
storm,flood insurance study,0
storm,flood mitigation assistance,0
storm,flood of record,0
storm,floodplain,0
storm,floodplain fill,0
storm,flood-proofing,0
storm,flood stage,0
storm,floodway,0
storm,atmospheric moisture,0
storm,climate change,0
storm,crest,0
storm,downpours,2
storm,extreme rainfall,0
storm,global warming,0
storm,intense rainfall,0
storm,precipitation,0
storm,moisture,0
storm,natural disaster,0
storm,noaa,0
storm,rain,4
storm,rainfall,3
storm,river,5
storm,sea levels,0
storm,special flood hazard area,0
storm,storm,0
storm,storm intensity,0
storm,swamped,0
storm,thunder storm,0
storm,torrential rain,0
storm,weather,7
storm,wet,2
storm,wetter,0
storm intensity,alarm,0
storm intensity,action plan,0
storm intensity,active resources,0
storm intensity,effect,0
storm intensity,affected area,0
storm intensity,agency,0
storm intensity,agency dispatch,0
storm intensity,agency executive,0
storm intensity,agency administrator,0
storm intensity,after action report,0
storm intensity,after action review,0
storm intensity,alert level,0
storm intensity,allocated resources,0
storm intensity,assigned resources,0
storm intensity,available resources,0
storm intensity,contingency plan,0
storm intensity,death,0
storm intensity,devastation,0
storm intensity,devastating,0
storm intensity,died,0
storm intensity,disaster,0
storm intensity,disasters,0
storm intensity,extreme,0
storm intensity,hazard,0
storm intensity,killed,0
storm intensity,base flood,0
storm intensity,base flood elevation,0
storm intensity,flash flood,0
storm intensity,flooded homes,0
storm intensity,flooded cars,0
storm intensity,flood classification,0
storm intensity,flood crest,0
storm intensity,flood depth,0
storm intensity,flood elevation,0
storm intensity,flood elevation study,0
storm intensity,flood hazard level,0
storm intensity,flood insurance rate map,0
storm intensity,flood insurance study,0
storm intensity,flood mitigation assistance,0
storm intensity,flood of record,0
storm intensity,floodplain,0
storm intensity,floodplain fill,0
storm intensity,flood-proofing,0
storm intensity,flood stage,0
storm intensity,floodway,0
storm intensity,atmospheric moisture,0
storm intensity,climate change,0
storm intensity,crest,0
storm intensity,downpours,0
storm intensity,extreme rainfall,0
storm intensity,global warming,0
storm intensity,intense rainfall,0
storm intensity,precipitation,0
storm intensity,moisture,0
storm intensity,natural disaster,0
storm intensity,noaa,0
storm intensity,rain,0
storm intensity,rainfall,0
storm intensity,river,0
storm intensity,sea levels,0
storm intensity,special flood hazard area,0
storm intensity,storm,0
storm intensity,storm intensity,0
storm intensity,swamped,0
storm intensity,thunder storm,0
storm intensity,torrential rain,0
storm intensity,weather,0
storm intensity,wet,0
storm intensity,wetter,0
swamped,alarm,0
swamped,action plan,0
swamped,active resources,0
swamped,effect,0
swamped,affected area,0
swamped,agency,0
swamped,agency dispatch,0
swamped,agency executive,0
swamped,agency administrator,0
swamped,after action report,0
swamped,after action review,0
swamped,alert level,0
swamped,allocated resources,0
swamped,assigned resources,0
swamped,available resources,0
swamped,contingency plan,0
swamped,death,0
swamped,devastation,0
swamped,devastating,0
swamped,died,0
swamped,disaster,0
swamped,disasters,0
swamped,extreme,0
swamped,hazard,0
swamped,killed,0
swamped,base flood,0
swamped,base flood elevation,0
swamped,flash flood,0
swamped,flooded homes,0
swamped,flooded cars,0
swamped,flood classification,0
swamped,flood crest,0
swamped,flood depth,0
swamped,flood elevation,0
swamped,flood elevation study,0
swamped,flood hazard level,0
swamped,flood insurance rate map,0
swamped,flood insurance study,0
swamped,flood mitigation assistance,0
swamped,flood of record,0
swamped,floodplain,0
swamped,floodplain fill,0
swamped,flood-proofing,0
swamped,flood stage,0
swamped,floodway,0
swamped,atmospheric moisture,0
swamped,climate change,0
swamped,crest,0
swamped,downpours,0
swamped,extreme rainfall,0
swamped,global warming,0
swamped,intense rainfall,0
swamped,precipitation,0
swamped,moisture,0
swamped,natural disaster,0
swamped,noaa,0
swamped,rain,0
swamped,rainfall,0
swamped,river,0
swamped,sea levels,0
swamped,special flood hazard area,0
swamped,storm,0
swamped,storm intensity,0
swamped,swamped,0
swamped,thunder storm,0
swamped,torrential rain,0
swamped,weather,0
swamped,wet,0
swamped,wetter,0
thunder storm,alarm,0
thunder storm,action plan,0
thunder storm,active resources,0
thunder storm,effect,0
thunder storm,affected area,0
thunder storm,agency,0
thunder storm,agency dispatch,0
thunder storm,agency executive,0
thunder storm,agency administrator,0
thunder storm,after action report,0
thunder storm,after action review,0
thunder storm,alert level,0
thunder storm,allocated resources,0
thunder storm,assigned resources,0
thunder storm,available resources,0
thunder storm,contingency plan,0
thunder storm,death,0
thunder storm,devastation,0
thunder storm,devastating,0
thunder storm,died,0
thunder storm,disaster,0
thunder storm,disasters,0
thunder storm,extreme,0
thunder storm,hazard,0
thunder storm,killed,0
thunder storm,base flood,0
thunder storm,base flood elevation,0
thunder storm,flash flood,0
thunder storm,flooded homes,0
thunder storm,flooded cars,0
thunder storm,flood classification,0
thunder storm,flood crest,0
thunder storm,flood depth,0
thunder storm,flood elevation,0
thunder storm,flood elevation study,0
thunder storm,flood hazard level,0
thunder storm,flood insurance rate map,0
thunder storm,flood insurance study,0
thunder storm,flood mitigation assistance,0
thunder storm,flood of record,0
thunder storm,floodplain,0
thunder storm,floodplain fill,0
thunder storm,flood-proofing,0
thunder storm,flood stage,0
thunder storm,floodway,0
thunder storm,atmospheric moisture,0
thunder storm,climate change,0
thunder storm,crest,0
thunder storm,downpours,0
thunder storm,extreme rainfall,0
thunder storm,global warming,0
thunder storm,intense rainfall,0
thunder storm,precipitation,0
thunder storm,moisture,0
thunder storm,natural disaster,0
thunder storm,noaa,0
thunder storm,rain,0
thunder storm,rainfall,0
thunder storm,river,0
thunder storm,sea levels,0
thunder storm,special flood hazard area,0
thunder storm,storm,0
thunder storm,storm intensity,0
thunder storm,swamped,0
thunder storm,thunder storm,0
thunder storm,torrential rain,0
thunder storm,weather,0
thunder storm,wet,0
thunder storm,wetter,0
torrential rain,alarm,0
torrential rain,action plan,0
torrential rain,active resources,0
torrential rain,effect,0
torrential rain,affected area,0
torrential rain,agency,0
torrential rain,agency dispatch,0
torrential rain,agency executive,0
torrential rain,agency administrator,0
torrential rain,after action report,0
torrential rain,after action review,0
torrential rain,alert level,0
torrential rain,allocated resources,0
torrential rain,assigned resources,0
torrential rain,available resources,0
torrential rain,contingency plan,0
torrential rain,death,0
torrential rain,devastation,0
torrential rain,devastating,0
torrential rain,died,0
torrential rain,disaster,0
torrential rain,disasters,0
torrential rain,extreme,0
torrential rain,hazard,0
torrential rain,killed,0
torrential rain,base flood,0
torrential rain,base flood elevation,0
torrential rain,flash flood,0
torrential rain,flooded homes,0
torrential rain,flooded cars,0
torrential rain,flood classification,0
torrential rain,flood crest,0
torrential rain,flood depth,0
torrential rain,flood elevation,0
torrential rain,flood elevation study,0
torrential rain,flood hazard level,0
torrential rain,flood insurance rate map,0
torrential rain,flood insurance study,0
torrential rain,flood mitigation assistance,0
torrential rain,flood of record,0
torrential rain,floodplain,0
torrential rain,floodplain fill,0
torrential rain,flood-proofing,0
torrential rain,flood stage,0
torrential rain,floodway,0
torrential rain,atmospheric moisture,0
torrential rain,climate change,0
torrential rain,crest,0
torrential rain,downpours,0
torrential rain,extreme rainfall,0
torrential rain,global warming,0
torrential rain,intense rainfall,0
torrential rain,precipitation,0
torrential rain,moisture,0
torrential rain,natural disaster,0
torrential rain,noaa,0
torrential rain,rain,0
torrential rain,rainfall,0
torrential rain,river,0
torrential rain,sea levels,0
torrential rain,special flood hazard area,0
torrential rain,storm,0
torrential rain,storm intensity,0
torrential rain,swamped,0
torrential rain,thunder storm,0
torrential rain,torrential rain,0
torrential rain,weather,0
torrential rain,wet,0
torrential rain,wetter,0
weather,alarm,0
weather,action plan,0
weather,active resources,0
weather,effect,1
weather,affected area,0
weather,agency,2
weather,agency dispatch,0
weather,agency executive,0
weather,agency administrator,0
weather,after action report,0
weather,after action review,0
weather,alert level,0
weather,allocated resources,0
weather,assigned resources,0
weather,available resources,0
weather,contingency plan,0
weather,death,0
weather,devastation,2
weather,devastating,4
weather,died,1
weather,disaster,1
weather,disasters,2
weather,extreme,4
weather,hazard,0
weather,killed,3
weather,base flood,0
weather,base flood elevation,0
weather,flash flood,0
weather,flooded homes,0
weather,flooded cars,0
weather,flood classification,0
weather,flood crest,0
weather,flood depth,0
weather,flood elevation,0
weather,flood elevation study,0
weather,flood hazard level,0
weather,flood insurance rate map,0
weather,flood insurance study,0
weather,flood mitigation assistance,0
weather,flood of record,0
weather,floodplain,0
weather,floodplain fill,0
weather,flood-proofing,0
weather,flood stage,0
weather,floodway,0
weather,atmospheric moisture,0
weather,climate change,0
weather,crest,0
weather,downpours,1
weather,extreme rainfall,0
weather,global warming,0
weather,intense rainfall,0
weather,precipitation,0
weather,moisture,0
weather,natural disaster,0
weather,noaa,0
weather,rain,4
weather,rainfall,3
weather,river,2
weather,sea levels,0
weather,special flood hazard area,0
weather,storm,7
weather,storm intensity,0
weather,swamped,0
weather,thunder storm,0
weather,torrential rain,0
weather,weather,0
weather,wet,3
weather,wetter,0
wet,alarm,0
wet,action plan,0
wet,active resources,0
wet,effect,0
wet,affected area,0
wet,agency,2
wet,agency dispatch,0
wet,agency executive,0
wet,agency administrator,0
wet,after action report,0
wet,after action review,0
wet,alert level,0
wet,allocated resources,0
wet,assigned resources,0
wet,available resources,0
wet,contingency plan,0
wet,death,0
wet,devastation,0
wet,devastating,0
wet,died,0
wet,disaster,0
wet,disasters,0
wet,extreme,0
wet,hazard,0
wet,killed,0
wet,base flood,0
wet,base flood elevation,0
wet,flash flood,0
wet,flooded homes,0
wet,flooded cars,0
wet,flood classification,0
wet,flood crest,0
wet,flood depth,0
wet,flood elevation,0
wet,flood elevation study,0
wet,flood hazard level,0
wet,flood insurance rate map,0
wet,flood insurance study,0
wet,flood mitigation assistance,0
wet,flood of record,0
wet,floodplain,0
wet,floodplain fill,0
wet,flood-proofing,0
wet,flood stage,0
wet,floodway,0
wet,atmospheric moisture,0
wet,climate change,0
wet,crest,0
wet,downpours,1
wet,extreme rainfall,0
wet,global warming,0
wet,intense rainfall,0
